SongID,Cluster_Num,Cluster_Name
Long Live A$APA$AP Rocky,5,Who Tryin' to Drink?
I. CrawlChildish Gambino,2,"Bro, I'm Sad"
No ProblemChance The Rapper Featuring Lil Wayne & 2 Chainz,3,Sing Along
"Krippy KushFarruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",6,Let's Dance
I'm So Tired...Lauv & Troye Sivan,5,Who Tryin' to Drink?
"If You Don't Want My Lovin'Carl Dobkins, Jr.",8,Songs You Forgot About
Miss FineThe New Yorkers,8,Songs You Forgot About
Lollipops And RosesPaul Petersen,8,Songs You Forgot About
I'm Going Back To SchoolDee Clark,7,Long Talks and Beach Walks
I'll Take You Where The Music's PlayingThe Drifters,0,Chill Kickback
N-E-R-V-O-U-S!Ian Whitcomb,8,Songs You Forgot About
It Won't Be WrongThe Byrds,8,Songs You Forgot About
Memories Are Made Of ThisThe Drifters,0,Chill Kickback
My Lover's PrayerOtis Redding,10,Time Machine
I Got To Handle ItThe Capitols,8,Songs You Forgot About
I've Got To Do A Little Bit BetterJoe Tex,10,Time Machine
"Hang 'Em HighHugo Montenegro, His Orchestra And Chorus",9,In My Feels
FireFive By Five,9,In My Feels
My World Is Empty Without YouJose Feliciano,1,Day Drinking
Hello It's MeNazz,10,Time Machine
Ice Cream SongThe Dynamics,11,Nostalgia
One Night AffairThe O'Jays,0,Chill Kickback
Living Loving Maid (She's Just A Woman)Led Zeppelin,6,Let's Dance
I Can't Turn You LooseEdgar Winter's White Trash,4,Concert Pregame
Jackie Wilson Said (I'm In Heaven When You Smile)Van Morrison,0,Chill Kickback
I Love You More Than You'll Ever KnowDonny Hathaway,10,Time Machine
Dream Me HomeMac Davis,11,Nostalgia
Everything's Been ChangedThe 5th Dimension,10,Time Machine
Giving It All AwayRoger Daltrey,2,"Bro, I'm Sad"
Happiness Is Me And YouGilbert O'Sullivan,1,Day Drinking
Let Me Make Love To YouThe O'Jays,1,Day Drinking
JealousyMajor Harris,7,Long Talks and Beach Walks
Needles And PinsSmokie,0,Chill Kickback
Echoes Of LoveThe Doobie Brothers,8,Songs You Forgot About
Heaven's Just A Sin AwayThe Kendalls,8,Songs You Forgot About
On The Wrong TrackKevin Lamb,0,Chill Kickback
Need You BadTed Nugent,4,Concert Pregame
One Chain (Don't Make No Prison)Santana,7,Long Talks and Beach Walks
Head FirstThe Babys,6,Let's Dance
Here I Go (Fallin' In Love Again)Frannie Golde,0,Chill Kickback
In TheeBlue Oyster Cult,0,Chill Kickback
FashionDavid Bowie,11,Nostalgia
ElectriclandBad Company,7,Long Talks and Beach Walks
Fight Fire With FireKansas,0,Chill Kickback
Lady Down On LoveAlabama,10,Time Machine
EncoreCheryl Lynn,4,Concert Pregame
For The Love Of MoneyBulletBoys,4,Concert Pregame
House Of FireAlice Cooper,4,Concert Pregame
I Won't Give Up On YouTKA,0,Chill Kickback
Forever Amo'rD'zyre,0,Chill Kickback
Grandma Got Run Over By A ReindeerElmo & Patsy,11,Nostalgia
Love RemembersCraig Morgan,6,Let's Dance
Kissin UMiranda Cosgrove,12,College Tailgate
Like A VirginGlee Cast,3,Sing Along
I Will Always Love YouGlee Cast,2,"Bro, I'm Sad"
Hall Of FameThe Script Featuring will.i.am,12,College Tailgate
Let It GoWiz Khalifa Featuring Akon,6,Let's Dance
DriveMiley Cyrus,12,College Tailgate
"I Need Your LoveShaggy Featuring Mohombi, Faydee, Costi",12,College Tailgate
OliviaOne Direction,3,Sing Along
Look At My DabMigos,5,Who Tryin' to Drink?
OceanTK Kravitz Featuring Jacqueez,11,Nostalgia
I Think I'm Gonna Kill MyselfBuddy Knox,8,Songs You Forgot About
Five Feet High And RisingJohnny Cash,8,Songs You Forgot About
Magic Moon (Clair De Lune)The Rays,10,Time Machine
For Sentimental ReasonsThe Cleftones,8,Songs You Forgot About
March Of The Siamese ChildrenKenny Ball and his Jazzmen,11,Nostalgia
I've Been EverywhereHank Snow,8,Songs You Forgot About
For MamaJerry Vale,10,Time Machine
Is This What I Get For Loving You?The Ronettes Featuring Veronica,10,Time Machine
It's A Man Down ThereG.L. Crockett,8,Songs You Forgot About
Is It Really Over?Jim Reeves,10,Time Machine
Little Boy (In Grown Up Clothes)The 4 Seasons,0,Chill Kickback
I Believe I'm Gonna Make ItJoe Tex,8,Songs You Forgot About
Just One SmileGene Pitney,10,Time Machine
Now I KnowJack Jones,8,Songs You Forgot About
Get TogetherThe Youngbloods,2,"Bro, I'm Sad"
Nothing Succeeds Like SuccessBill Deal & The Rhondels,0,Chill Kickback
Man Of Constant SorrowGinger Baker's Air Force,0,Chill Kickback
Give Up Your GunsThe Buoys,1,Day Drinking
One More ChanceOcean,8,Songs You Forgot About
Life Ain't EasyDr. Hook And The Medicine Show,1,Day Drinking
Dream OnAerosmith,2,"Bro, I'm Sad"
In The MoodBette Midler,1,Day Drinking
Long Haired Country BoyThe Charlie Daniels Band,11,Nostalgia
Locomotive BreathJethro Tull,2,"Bro, I'm Sad"
New OrleansThe Staple Singers,11,Nostalgia
Forever LoversMac Davis,10,Time Machine
Groovy PeopleLou Rawls,0,Chill Kickback
Look Into Your HeartAretha Franklin,11,Nostalgia
House Of The Rising SunSanta Esmeralda,7,Long Talks and Beach Walks
Mama Let Him PlayDoucette,4,Concert Pregame
Dream LoverThe Marshall Tucker Band,0,Chill Kickback
Let's Get Crazy TonightRupert Holmes,0,Chill Kickback
Listen To Her HeartTom Petty,9,In My Feels
Motown ReviewPhilly Cream,7,Long Talks and Beach Walks
I Get Off On ItTony Joe White,4,Concert Pregame
Everything Is AlrightSpider,0,Chill Kickback
Lovers After AllMelissa Manchester & Peabo Bryson,11,Nostalgia
I Have The SkillSherbs,0,Chill Kickback
Make That MoveShalamar,7,Long Talks and Beach Walks
Foolin' YourselfAldo Nova,1,Day Drinking
Freakshow On The Dance FloorBar-Kays,3,Sing Along
Here She ComesBonnie Tyler,11,Nostalgia
FrankieSister Sledge,3,Sing Along
Eaten AliveDiana Ross,4,Concert Pregame
Heart's On FireJohn Cafferty,6,Let's Dance
Learning To FlyPink Floyd,1,Day Drinking
Never Die YoungJames Taylor,11,Nostalgia
Let's Try It AgainNew Kids On The Block,2,"Bro, I'm Sad"
How Do You Do!Roxette,3,Sing Along
Good Times With Bad BoysBoy Krazy,0,Chill Kickback
Mind Blowin'Smooth,3,Sing Along
Off The BooksThe Beatnuts Featuring Big Punisher & Cuban Link,3,Sing Along
Going OnGnarls Barkley,6,Let's Dance
Maybe This TimeGlee Cast Featuring Kristin Chenoweth,2,"Bro, I'm Sad"
Hope She Cheats On You (With A Basketball Player)Marsha Ambrosius,5,Who Tryin' to Drink?
Knock KnockMac Miller,12,College Tailgate
InvisibleHunter Hayes,6,Let's Dance
Hold My HandJess Glynne,12,College Tailgate
"On EverythingDJ Khaled Featuring Travis Scott, Rick Ross & Big Sean",6,Let's Dance
HonestThe Chainsmokers,12,College Tailgate
Made For NowJanet & Daddy Yankee,3,Sing Along
GnarlyKodak Black Featuring Lil Pump,3,Sing Along
I'll Be Seeing YouPoni-Tails,10,Time Machine
In Between TearsLenny Miles,8,Songs You Forgot About
I'm So Lonesome I Could CryJohnny Tillotson,10,Time Machine
Let's StompBobby Comstock,4,Concert Pregame
It Ain't No UseMajor Lance,8,Songs You Forgot About
One Monkey Don't Stop No ShowJoe Tex,4,Concert Pregame
I've Lost YouJackie Wilson,0,Chill Kickback
It's Cold OutsideThe Choir,0,Chill Kickback
Fall In Love With MeBettye Swann,1,Day Drinking
In My RoomSagittarius,9,In My Feels
No One For Me To Turn ToSpiral Starecase,8,Songs You Forgot About
Farther On Down The RoadJoe Simon,1,Day Drinking
I Can't Believe That You've Stopped Loving MeCharley Pride,10,Time Machine
Living Without YouManfred Mann's Earth Band,10,Time Machine
Love SongTommy James,0,Chill Kickback
Honey ChildBad Company,0,Chill Kickback
Down The HallThe 4 Seasons,0,Chill Kickback
Nothing But A BreezeJesse Winchester,11,Nostalgia
Little QueenHeart,11,Nostalgia
Goin' PlacesThe Jacksons,0,Chill Kickback
LightsJourney,1,Day Drinking
Love Is Gonna Come At LastBadfinger,0,Chill Kickback
Just Another NightIan Hunter,0,Chill Kickback
I've Got The Next DanceDeniece Williams,7,Long Talks and Beach Walks
Hold On To The NightHotel,1,Day Drinking
I Do Believe In YouPages,0,Chill Kickback
I Shoulda Loved YaNarada Michael Walden,7,Long Talks and Beach Walks
It Takes TimeThe Marshall Tucker Band,4,Concert Pregame
Just For The MomentRay Kennedy,10,Time Machine
On The ReboundRuss Ballard,0,Chill Kickback
My MistakeThe Kingbees,0,Chill Kickback
Let Me GoThe Rings,0,Chill Kickback
LuanneForeigner,0,Chill Kickback
Get It RightAretha Franklin,7,Long Talks and Beach Walks
Living On The EdgeJim Capaldi,11,Nostalgia
Four Little DiamondsElectric Light Orchestra,3,Sing Along
Feels So Real (Won't Let Go)Patrice Rushen,7,Long Talks and Beach Walks
KayleighMarillion,12,College Tailgate
Johnny Come HomeFine Young Cannibals,3,Sing Along
Fire With FireWild Blue,0,Chill Kickback
Hot Hot Hot!!!The Cure,3,Sing Along
Love's About to Change My HeartDonna Summer,11,Nostalgia
Lost SoulBruce Hornsby & The Range With Shawn Colvin,2,"Bro, I'm Sad"
Johnny Have You Seen Her?The Rembrandts,0,Chill Kickback
No Doubt About ItNeal McCoy,2,"Bro, I'm Sad"
Life Ain't EasyCleopatra,0,Chill Kickback
Just Want You To KnowBackstreet Boys,3,Sing Along
Freak On A Leash (Unplugged)Korn Featuring Amy Lee,4,Concert Pregame
I Will Possess Your HeartDeath Cab For Cutie,7,Long Talks and Beach Walks
Live Like We're DyingKris Allen,3,Sing Along
LullabyNickelback,6,Let's Dance
Let's GoCalvin Harris Featuring Ne-Yo,3,Sing Along
HelloKarmin,3,Sing Along
My StoryR. Kelly Featuring 2 Chainz,3,Sing Along
John DoeB.o.B Featuring Priscilla,12,College Tailgate
I Don'tMariah Carey Featuring YG,2,"Bro, I'm Sad"
"OKRATyler, The Creator",5,Who Tryin' to Drink?
My Empty RoomLittle Anthony And The Imperials,10,Time Machine
Heartbreak (It's Hurtin' Me)Little Willie John,8,Songs You Forgot About
First Taste Of LoveBen E. King,1,Day Drinking
Faraway StarThe Chordettes,10,Time Machine
LaughThe Velvets featuring Virgil Johnson,8,Songs You Forgot About
I Found A New BabyBobby Darin,8,Songs You Forgot About
If You Need MeWilson Pickett,1,Day Drinking
Dum Dum Dee DumJohnny Cymbal,11,Nostalgia
I Could Have Danced All NightBen E. King,8,Songs You Forgot About
LumberjackBrook Benton,10,Time Machine
I'm Gonna Love You TooThe Hullaballoos,0,Chill Kickback
I'm Gonna Make You MineThe Shadows Of Knight,2,"Bro, I'm Sad"
Love You So MuchNew Colony Six,8,Songs You Forgot About
Mr. FarmerThe Seeds,9,In My Feels
My BabeRonnie Dove,8,Songs You Forgot About
Loving You Has Made Me BananasGuy Marks,10,Time Machine
I Shall Be ReleasedThe Box Tops,10,Time Machine
Girl You're Too YoungArchie Bell & The Drells,8,Songs You Forgot About
FriendsFeather,0,Chill Kickback
It's Only LoveElvis Presley,8,Songs You Forgot About
MotherBarbra Streisand,10,Time Machine
"Lisa, Listen To MeBlood, Sweat & Tears",1,Day Drinking
Follow Your Daughter HomeThe Guess Who,0,Chill Kickback
If I Were Only A Child AgainCurtis Mayfield,11,Nostalgia
LamplightDavid Essex,11,Nostalgia
Moonlight SpecialRay Stevens,10,Time Machine
"Good Times, Rock & RollFlash Cadillac And The Continental Kids",0,Chill Kickback
"One Beautiful DayEcstasy, Passion & Pain",0,Chill Kickback
Jam BandDisco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,4,Concert Pregame
Minstrel In The GalleryJethro Tull,7,Long Talks and Beach Walks
Hey BabyRingo Starr,4,Concert Pregame
Lose AgainLinda Ronstadt,10,Time Machine
Hold TightVicki Sue Robinson,4,Concert Pregame
My Own Way To RockBurton Cummings,6,Let's Dance
Long Hot Summer NightsWendy Waldman,4,Concert Pregame
It's OverElectric Light Orchestra,2,"Bro, I'm Sad"
Light The Sky On FireJefferson Starship,6,Let's Dance
Lost In Your LoveJohn Paul Young,11,Nostalgia
I Need YouEuclid Beach Band,2,"Bro, I'm Sad"
Feel The NeedLeif Garrett,11,Nostalgia
H.a.p.p.y. RadioEdwin Starr,0,Chill Kickback
Memorize Your NumberLeif Garrett,5,Who Tryin' to Drink?
Half Moon SilverHotel,1,Day Drinking
"Mercy, Mercy, MercyPhoebe Snow",10,Time Machine
Next Time You'll KnowSister Sledge,2,"Bro, I'm Sad"
Make Up Your MindAurra,7,Long Talks and Beach Walks
Mega Force707,0,Chill Kickback
Now Or NeverAxe,0,Chill Kickback
In The Driver's SeatJohn Schneider,0,Chill Kickback
He Could Be The OneJosie Cotton,0,Chill Kickback
Feet Don't Fail Me NowUtopia,0,Chill Kickback
I Don't Wanna DanceEddy Grant,11,Nostalgia
I Send A MessageINXS,0,Chill Kickback
Gotta Get You Home TonightEugene Wilde,12,College Tailgate
MagicalJohn Parr,0,Chill Kickback
One In A MillionEddie & The Tide,0,Chill Kickback
Female IntuitionMai Tai,0,Chill Kickback
Love Comes QuicklyPet Shop Boys,0,Chill Kickback
My ParadiseThe Outfield,0,Chill Kickback
Get SeriousCut 'N' Move,11,Nostalgia
"Never, Never Gonna Give You UpLisa Stansfield",4,Concert Pregame
I Can Love You BetterDixie Chicks,3,Sing Along
Kiss MeSixpence None The Richer,12,College Tailgate
DownRKM & Ken-Y,3,Sing Along
Feels Just Like It ShouldPat Green,3,Sing Along
HomeGlee Cast Featuring Kristin Chenoweth,1,Day Drinking
Moving To MarsColdplay,2,"Bro, I'm Sad"
I Can Only ImagineDavid Guetta Featuring Chris Brown & Lil Wayne,12,College Tailgate
Glad You CameGlee Cast,5,Who Tryin' to Drink?
EraserEd Sheeran,3,Sing Along
Hard TimesParamore,3,Sing Along
No Sleep LeakLil Uzi Vert,3,Sing Along
Have It AllJason Mraz,12,College Tailgate
Honey HushJoe Turner,1,Day Drinking
Mr. PrideChuck Jackson,10,Time Machine
Life's A HolidayJerry Wallace,8,Songs You Forgot About
My Melancholy BabyThe Marcels,8,Songs You Forgot About
GuiltyJim Reeves,10,Time Machine
Funny How Time Slips AwayJohnny Tillotson,10,Time Machine
It's All OverBen E. King,8,Songs You Forgot About
Not Too Long AgoThe Uniques Featuring Joe Stampley,8,Songs You Forgot About
Get DownHarvey Scales,5,Who Tryin' to Drink?
"Me, The Peaceful HeartLulu",0,Chill Kickback
La La Peace SongO.C. Smith,11,Nostalgia
Dreams Are Ten A PennyThe First Class,4,Concert Pregame
I Love My MusicWild Cherry,0,Chill Kickback
Hot ShotKaren Young,7,Long Talks and Beach Walks
Mirror StarFabulous Poodles,11,Nostalgia
No One Can Love You More Than MeMelissa Manchester,4,Concert Pregame
Eye To EyeGo West,11,Nostalgia
Nothing's Gonna Stop Me NowSamantha Fox,3,Sing Along
I Don't Want To Lose Your LoveB Angie B,12,College Tailgate
Like I DoFor Real,0,Chill Kickback
Lloro Por TiEnrique Iglesias,12,College Tailgate
Like We Used ToA Rocket To The Moon,6,Let's Dance
Lonely BoyThe Black Keys,6,Let's Dance
Let Me Love You (Until You Learn To Love Yourself)Glee Cast,10,Time Machine
Little More (Royalty)Chris Brown,12,College Tailgate
ImitadoraRomeo Santos,3,Sing Along
On My Way To YouCody Johnson,6,Let's Dance
Middle ChildPnB Rock & XXXTENTACION,5,Who Tryin' to Drink?
Invitation To The BluesRay Price,8,Songs You Forgot About
Hold ItBill Doggett,0,Chill Kickback
I KnowPerry Como,10,Time Machine
I Don't KnowRuth Brown,8,Songs You Forgot About
Keep Your Hands Off Of HimDamita Jo,4,Concert Pregame
Island In The SkyTroy Shondell,1,Day Drinking
I Just Can't Help ItJackie Wilson,8,Songs You Forgot About
I'll Remember CarolTommy Boyce,1,Day Drinking
How Much Can A Lonely Heart StandSkeeter Davis,8,Songs You Forgot About
Georgie PorgieJewel Akens,8,Songs You Forgot About
If You've Got A HeartBobby Goldsboro,0,Chill Kickback
Girl I Need YouThe Artistics,1,Day Drinking
Hey Boy Take A Chance On LoveRuby Andrews,8,Songs You Forgot About
I Call My Baby CandyThe Jaggerz,0,Chill Kickback
Magic Woman TouchThe Hollies,0,Chill Kickback
JoleneDolly Parton,11,Nostalgia
Holiday RoadLindsey Buckingham,4,Concert Pregame
Jimmy MackSheena Easton,0,Chill Kickback
Feel The HeatJean Beauvoir,11,Nostalgia
GracelandPaul Simon,3,Sing Along
Happy TogetherThe Nylons,0,Chill Kickback
Left To My Own DevicesPet Shop Boys,7,Long Talks and Beach Walks
Never Had A Lot To LoseCheap Trick,1,Day Drinking
Drag My Bad Name DownThe 4 Of Us,11,Nostalgia
Night And DayBette Midler,4,Concert Pregame
Heaven In The Back SeatEddie Money,4,Concert Pregame
In The HoodDonell Jones,11,Nostalgia
I'm Outta LoveAnastacia,3,Sing Along
Mr. JonesMike Jones,12,College Tailgate
"Maybach Music 2Rick Ross Featuring Kanye West, T-Pain & Lil' Wayne",12,College Tailgate
If It Kills MeJason Mraz,2,"Bro, I'm Sad"
My City Of Ruins (Live From The Kennedy Center Honors)Eddie Vedder,4,Concert Pregame
DreamsGlee Cast Featuring Kristin Chenoweth,6,Let's Dance
Major MinusColdplay,9,In My Feels
It's Not Right But It's OkayGlee Cast,3,Sing Along
Lamborghini AngelsLupe Fiasco,4,Concert Pregame
Holland RoadMumford & Sons,12,College Tailgate
Night TrainJason Aldean,6,Let's Dance
Just Keep BreathingWE the Kings,12,College Tailgate
New FlameChris Brown Featuring Usher & Rick Ross,12,College Tailgate
Handsome And WealthyMigos,12,College Tailgate
GloryCommon & John Legend,2,"Bro, I'm Sad"
FirestoneKygo Featuring Conrad,12,College Tailgate
GoosebumpsTravis Scott,3,Sing Along
I Miss YouClean Bandit Featuring Julia Michaels,12,College Tailgate
Make It BackJuice WRLD,5,Who Tryin' to Drink?
Guess I've Been Around Too LongCarl Smith,10,Time Machine
One More ChanceRod Bernard,8,Songs You Forgot About
Ebb TideBobby Freeman,10,Time Machine
I Told You SoJimmy Jones,8,Songs You Forgot About
It's All RightSam Cooke,4,Concert Pregame
Happy Times (Are Here To Stay)Tony Orlando,8,Songs You Forgot About
I Wouldn't Know (What To Do)Dinah Washington,10,Time Machine
Night LifeRusty Draper,10,Time Machine
Here Comes The BoyTracey Dey,8,Songs You Forgot About
GloriaThem,11,Nostalgia
For YouThe Spellbinders,8,Songs You Forgot About
I Could Be So HappyThe Magnificent Men,1,Day Drinking
Let Me Be LonelyDionne Warwick,10,Time Machine
First Hymn From Grand TerraceMark Lindsay,8,Songs You Forgot About
No One Better Than YouPetula Clark,8,Songs You Forgot About
Hot WireAl Green,0,Chill Kickback
Gotta Find A WayThe Moments,2,"Bro, I'm Sad"
It's All OverThe Independents,10,Time Machine
It's Been A Long TimeThe New Birth,7,Long Talks and Beach Walks
Honey HoneySweet Dreams,0,Chill Kickback
In The BottleBrother To Brother,1,Day Drinking
Funny How Love Can BeFirst Class,1,Day Drinking
Every Home Should Have OnePatti Austin,11,Nostalgia
Every Little KissBruce Hornsby & The Range,2,"Bro, I'm Sad"
Living In A DreamPseudo Echo,4,Concert Pregame
Nothin (That Compares 2 U)The Jacksons,7,Long Talks and Beach Walks
New ThingEnuff Z'Nuff,6,Let's Dance
HypnotizeSystem Of A Down,6,Let's Dance
Halfway ThereBig Time Rush,6,Let's Dance
LoserGlee Cast,3,Sing Along
Grove St. PartyWaka Flocka Flame Featuring Kebo Gotti,3,Sing Along
I'll Be Home For ChristmasKelly Clarkson,10,Time Machine
Now & LaterSage The Gemini,3,Sing Along
Hearts Don't Break Around HereEd Sheeran,2,"Bro, I'm Sad"
Kiss And Make UpDua Lipa & BLACKPINK,3,Sing Along
Gun Smoke21 Savage,12,College Tailgate
MidnighterThe Champs,9,In My Feels
Jealous HeartThe Fontane Sisters,4,Concert Pregame
I Was Such A Fool (To Fall In Love With You)The Flamingos,10,Time Machine
Last ChanceCollay & the Satellites,1,Day Drinking
I Can't Help ItAdam Wade,1,Day Drinking
"Like, Long HairPaul Revere & The Raiders",9,In My Feels
Now And ForeverBert Kaempfert And His Orchestra,10,Time Machine
LindaAdam Wade,8,Songs You Forgot About
How Can I ForgetJimmy Holiday,8,Songs You Forgot About
Have I Stayed Away Too LongBobby Bare,10,Time Machine
Night Time Is The Right TimeRufus & Carla,8,Songs You Forgot About
It's Gonna Be FineGlenn Yarbrough,8,Songs You Forgot About
Giddyup GoRed Sovine,8,Songs You Forgot About
Lullaby Of LoveThe Poppies,4,Concert Pregame
I Love OnionsSusan Christie,8,Songs You Forgot About
I Can't Help It (If I'm Still In Love With You)B.J. Thomas,10,Time Machine
Mrs. BluebirdEternity's Children,9,In My Feels
Good Times Bad TimesLed Zeppelin,12,College Tailgate
Let Yourself GoThe Friends Of Distinction,0,Chill Kickback
I'll Bet YouFunkadelic,7,Long Talks and Beach Walks
Get RhythmJohnny Cash,11,Nostalgia
Just SeventeenThe Raiders,0,Chill Kickback
Nevada FighterMichael Nesmith & The First National Band,0,Chill Kickback
Down To The NightclubTower Of Power,4,Concert Pregame
"I Don't Know What It Is, But It Sure Is FunkyRipple",3,Sing Along
I Gotta Keep Dancin'Carrie,7,Long Talks and Beach Walks
He's So FineJane Olivor,10,Time Machine
If My Friends Could See Me NowLinda Clifford,7,Long Talks and Beach Walks
Midnite ManiacKrokus,4,Concert Pregame
Lover Come Back To MeDead Or Alive,12,College Tailgate
Let Me Be The OneFive Star,11,Nostalgia
Moonlight On WaterLaura Branigan,4,Concert Pregame
